评分,制片国家/地区,编剧,片长,评论人数,导演,类型,又名,语言,IMDb,上映日期,片名,主演
7.5, 日本, 大友启史 / 和月伸宏, 132分钟,26424, 大友启史, 剧情 / 动作 / 冒险,, 日语, tt11809034, 2021-04-23(日本) / 2021-06-18(日本网络),浪客剑心 最终章 人诛篇, 佐藤健 / 武井咲 / 新田真剑佑 / 青木崇高 / 苍井优 / 伊势谷友介 / 土屋太凤 / 大西利空 / 三浦涼介 / 音尾琢真 / 鹤见辰吾 / 中原丈雄 / 北村一辉 / 有村架纯 / 江口洋介 / 中村祐志 / 神木隆之介
6.9, 俄罗斯,, 105分钟,828, 列纳特·达夫列吉亚罗夫, 战争, Letchik / The Pilot. A Battle for Survival / 生存之战, 俄语, tt14303882, 2021-11-04(俄罗斯),飞行员, Michael Ihnow / 斯蒂芬·韦尔克 / 彼得·费奥多罗夫
7.5, 英国, 罗伯特·哈里斯 / 本·鲍尔, 123分钟,4989, 克里斯蒂安·施沃霍夫, 剧情 / 惊悚 / 传记 / 历史, 慕尼黑交锋：如箭在弦(港) / 慕尼黑交锋(台) / Munich / München – Im Angesicht des krieges, 英语 / 德语, tt7475578, 2021-10-13(BFI伦敦电影节) / 2022-01-21(英国网络),慕尼黑：战争边缘, 杰瑞米·艾恩斯 / 乔治·麦凯 / 罗伯特·巴瑟斯特 / 杰西卡·布朗·芬德利 / 奥古斯特·迪赫 / 阿历克斯·杰宁斯 / 安佳丽·莫辛德拉 / 桑德拉·惠勒 / 马克·路易斯·琼斯 / 丽芙·丽莎·弗赖斯 / 杰尼斯·纽沃纳 / 尼古拉斯·肖 / 汉勒斯·魏格纳 / Jean-Luc Julien / 马丁·基弗 / Ross Donnelly / Tina Louise Owens / Genevieve Florence
7.2, 日本, 山田洋次 / 朝原雄三, 125分钟,3977, 山田洋次, 剧情, 向影神祈祷 / It's A Flickering Life / Kinema no Kamisama, 日语, tt15254730, 2021-08-06(日本),电影之神, 泽田研二 / 菅田将晖 / 永野芽郁 / 宫本信子 / 野田洋次郎 / 小林稔侍 / 寺岛忍 / 北川景子
6.2, 美国 / 南非, Will Honley / 玛丽亚·梅尔尼克 / Daniel Tuch / 奥伦·尤济尔 / 克里斯蒂娜·拉瓦夫 / 弗里德里希·博姆, 88分钟(院线版) / 95分钟(加长版),44954, 亚当·罗比特尔, 悬疑 / 惊悚,, 英语, tt9844522, 2022(中国大陆) / 2021-07-16(美国),密室逃生2, 泰勒·拉塞尔 / 洛根·米勒 / 霍兰·罗登 / 茵蒂娅·摩尔 / 托马斯·康奎尔 / 伊莎贝拉·弗尔曼 / 詹姆斯·弗莱恩 / 卡利托·奥利维罗 / 杰米-李·蒙尼 / 坦娅·范·格拉恩 / 阿维亚娜·亚伯拉罕
9.1, 美国, David Hein / Irene Sankoff, 107分钟,5367, 克里斯托弗·阿什利, 歌舞,, 英语, tt7638556, 2021-09-10(美国网络),来自远方, 詹·科莱拉 / Petrina Bromley / De'Lon Grant / Joel Hatch / Tony LePage / Q. Smith / Caesar Samayoa / Astrid Van Wieren / Emily Walton / Jim Walton / Sharon Wheatley / Paul Whitty
6.0, 中国大陆, 王志勇 / 付丹迪, 105分钟,107143, 沙漠, 剧情 / 爱情, 10年女友 / 十年女友 / 与我十年长跑的女友明天要嫁人了 / Love Will Tear Us Apart, 汉语普通话, tt14546082, 2021-05-20(中国大陆),我要我们在一起, 屈楚萧 / 张婧仪 / 孙宁 / 张垚 / 李嘉灏 / 裴魁山 / 金靖承 / 金世佳 / 张子贤
6.1, 美国, 迈克尔·格林 / 格伦·费卡拉 / 约翰·里夸 / 约翰·诺维尔 / 乔什·高德斯坦, 127分钟,35006, 佐米·希尔拉, 喜剧 / 动作 / 奇幻 / 冒险, 幻险森林奇航(港) / 丛林巡航 / 森林河流之旅, 英语, tt0870154, 2021-11-12(中国大陆) / 2021-07-30(美国/美国网络),丛林奇航, 道恩·强森 / 艾米莉·布朗特 / 埃德加·拉米雷兹 / 杰克·怀特霍尔 / 杰西·普莱蒙 / 保罗·吉亚玛提 / 维罗尼卡·法尔孔 / 丹尼·罗维拉 / 基姆·古铁雷斯 / 丹·达根·卡特 / 安迪·尼曼 / 拉斐尔·亚历杭德罗 / 西蒙娜·洛克哈特 / 佩德罗·洛佩兹 / 马克·阿什沃斯 / 艾伦·波普尔顿 / 詹姆斯·夸特罗奇 / 史蒂芬·邓利维 / 罗穆阿尔多·卡斯蒂略 / 大卫·伦格尔 / 贾斯汀·兰德尔·布鲁克 / 布鲁克·杰伊·泰勒 / 基思·阿瑟·鲍顿 / 詹姆斯·威廉·巴拉德 / 瑞安·博兹 / 费斯·费伊 / 杰伊·古铁雷斯 / 约书亚·古铁雷斯 / 伊拉娜·古拉尔尼克 / 肖恩·麦克布莱德 / 凯西·纳尔逊 / 艾米丽·玛丽·帕尔默 / 詹姆斯·锡德里兹
7.1, 中国大陆, 沈洋 / 詹晨, 115分钟,212062, 陈正道, 剧情, 世纪末的未来 / 未来的未来 / Upcoming Summer, 汉语普通话, tt13575838, 2021-07-30(中国大陆),盛夏未来, 张子枫 / 吴磊 / 郝蕾 / 祖峰 / 柳小海 / 刘丹 / 周铁 / 宋雨霏 / 姜来 / 仵晓迪 / 尹腾喆 / 金京 / 屈刚 / 马乐 / 茹天
8.9, 日本,, 102分钟,2076, 外崎春雄, 动画,, 日语,, 2021-09-12(日本),鬼灭之刃 浅草篇, 花江夏树 / 鬼头明里
8.3, 英国 / 美国 / 加拿大, 卢克·皮尔森 / 斯蒂芬妮·辛普森 / 库尔特·缪勒, 85分钟,2652, 安迪·科伊尔, 动画 / 奇幻 / 冒险, 希尔达与山怪王 / 希尔达与巨魔王 / 蓝发女孩与山大王(台), 英语, tt15777864, 2021-12-30(英国),希尔达与山丘之王, 贝拉·拉姆齐 / 阿米拉·法尔森-奥乔 / 奥利佛·尼尔森 / 黛西·海格达 / 拉斯穆斯·哈迪克 / 约翰·霍普金斯 / 露西·蒙格马利 / 迪诺·凯利 / Rachel August / Agnes Peacock / Presley Charman / Ethan Dattani / Peter Dickson / Tafari Edwards / 西蒙·格林诺
7.2, 中国大陆, 缪倩 / 宋灏霖, 111分钟,124739, 宋灏霖, 喜剧 / 运动, 五个扑水的少年中国版 / Water Boys, 汉语普通话, tt15163768, 2021-10-01(中国大陆),五个扑水的少年, 辛云来 / 冯祥琨 / 李孝谦 / 吴俊霆 / 王川 / 辛柏青 / 代乐乐 / 衣云鹤 / 缪纪君 / 林鹏 / 王晴 / 韩秋池 / 姜永波 / 李大光 / 常海波 / 吴一逊 / 寇孑 / 周云枫 / 刘德昌 / 汪卓 / 邵逸凡
6.4, 法国, 让-皮埃尔·热内 / 纪尧姆·洛朗, 111分钟,2131, 让-皮埃尔·热内, 喜剧 / 科幻, 乌龙智慧管家(台), 法语, tt11541872, 2022-02-11(法国网络),巨型漏洞, 艾尔莎·泽贝斯坦 / 伊莎贝尔·南蒂 / 斯特凡·德·胡特 / 多米尼克·皮侬 / 奥尔本·勒努瓦 / 安德烈·杜索里埃 / 克洛德·佩隆 / 塞夫·哈杰迪 / 弗朗西斯·利范德 / Claire Chust / Sébastien Gill / Marysole Fertard
6.1, 中国大陆, 王朔 / 吴荑, 136分钟,24607, 徐超, 剧情 / 爱情, The Curious Tale of Mr.Guo / Forever Young, 汉语普通话, tt11193838, 2021-11-05(中国大陆),不老奇事, 王传君 / 王珞丹 / 李婷婷 / 王啸坤 / 许伟豪 / 舒耀瑄 / 谭建昌 / 孙华颖 / 李美思 / 张馨元 / 马梓涵 / 孔令西 / 薛媛媛 / 张平雨 / 朱耕佑 / 赵语彤 / 安呈赫 / 裴佳欣 / 崔宝印 / 吴彦姝
6.7, 美国 / 冰岛 / 丹麦, 尼古拉·科斯特-瓦尔道 / Joe Derrick / Ejnar Mikkelsen, 101分钟,920, 彼得·弗里奇, 剧情 / 历史 / 冒险, 霜雪极地(港/台) / 极地求生, 英语, tt13873302, 2022-02-15(柏林电影节) / 2022-03-02(美国),逆冰之行, 尼古拉·科斯特-瓦尔道 / 乔·科尔 / 查尔斯·丹斯 / 海达·里德
7.2, 中国大陆, 陈建斌 / 牛建荣 / 牛牛 / 雷志龙, 117分钟,215251, 陈建斌, 剧情 / 喜剧, 如是你闻 / 刹车问题 / The Eleventh Chapter, 汉语普通话, tt10097436, 2021-04-02(中国大陆) / 2019-04(北京国际电影节),第十一回, 陈建斌 / 周迅 / 大鹏 / 窦靖童 / 春夏 / 王学兵 / 宋佳 / 牛犇 / 刘金山 / 于谦 / 贾冰 / 黄建新 / 史航 / 方龄 / 李九霄
6.2, 美国, 大卫·凯普, 89分钟,2301, 史蒂文·索德伯格, 剧情 / 惊悚 / 犯罪, 冷酷不够热 / 冷感酷女孩(港) / 不够热的冷酷感 / Kimi, 英语, tt14128670, 2022-02-10(美国网络),KIMI, 佐伊·克罗维兹 / 丽塔·威尔逊 / 戴文·雷特瑞 / 埃丽卡·克里斯滕森 / 茵地亚·德·比尤福特 / 罗宾·吉文斯 / 杰米·卡米尔 / 贾克波·瓦格斯 / Leona Britt / 查尔斯·哈尔福德 / Emily Kuroda / 凯勒布·埃默里 / Derek DelGaudio / Noelle E Parker / Tanja Smith / 拜伦·鲍尔斯 / 艾利克斯·多布兰口 / 爱德华多·莱斯卡诺 / 凯尔·斯托尔茨
5.8, 美国, 戴维·朗格利, 92分钟,1122, 路易斯·普瑞托, 动作 / 惊悚,, 英语, tt14923008, 2022-01-14(美国),支离破碎, 约翰·马尔科维奇 / 卡梅隆·莫纳汉 / 弗兰克·格里罗 / 萨莎·露丝 / 阿什·桑托斯 / Lilly Krug
6.9, 法国 / 德国 / 意大利 / 比利时, 布鲁诺·杜蒙, 134分钟,8221, 布鲁诺·杜蒙, 剧情 / 喜剧, 芳名法兰西 / 此晨半晴阴 / 天后主播法兰西(台) / On a Half Clear Morning / Par ce demi-clair matin, 法语 / 德语 / 英语, tt9714030, 2021-07-15(戛纳电影节) / 2021-09-01(法国),法兰西, 蕾雅·赛杜 / 布朗什·加丁 / 班哲明·比欧雷 / Emanuele Arioli / 茱莉安·柯勒
6.9, 俄罗斯, 伊戈尔·科皮洛夫, 126分钟,3341, 伊戈尔·科皮洛夫, 剧情 / 传记 / 战争, 使命天空 / Nebo / Mission «Sky», 俄语, tt15815090, 2021-11-18(俄罗斯),天空, Vasiliy Bashmakov / 伊凡·巴塔列夫 / Dmitriy Blokhin / 亚历山大·布哈罗夫 / Nazar Denisov / 阿拉·伊明兹瓦 / Anastasiya Fomina / 安德烈·弗洛洛夫 / 瑟吉·古班诺夫 / 阿纳托利·科特 / 尼古拉·科扎克 / 玛丽亚·米罗诺娃 / Arslan Murzabekov / 格里戈利·涅克拉索夫 / 伊利亚·诺斯科夫
7.5, 伊朗, 阿斯哈·法哈蒂, 127分钟,1929, 阿斯哈·法哈蒂, 剧情, 我不是英雄(台) / A Hero, 波斯语, tt11777738, 2021-07-13(戛纳电影节) / 2022-01-07(美国) / 2022-01-21(美国网络),一个英雄, 阿米尔·扎迪迪 / 莫森·坦纳班德 / 弗里施特·萨德尔·奥拉法耶 / 伊桑·古德尔基 / 萨日娜·法哈蒂 / Sahar Goldust / Maryam Shahdaei / Alireza Jahandideh / Farrokh Nourbakht / Mohammad Aghebati / Saleh Karimaei / Ali Ranjbari / Fatemeh Tavakoli / Amir Amiri / Naghameh Ghavanlou
6.4, 美国 / 英国, 大卫·莱斯利·约翰逊-麦戈德里克 / 温子仁, 112分钟,52254, 迈克尔·查维斯, 悬疑 / 惊悚 / 恐怖, 招魂3：鬼使神差 / 诡屋惊凶实录3：魔旨(港) / 厉阴宅3：是恶魔逼我的(台) / The Conjuring 3, 葡萄牙语 / 英语, tt7069210, 2021-05-26(英国) / 2021-06-04(美国),招魂3, 帕特里克·威尔森 / 维拉·法米加 / 卢瑞·奥康纳 / 莎拉·凯瑟琳·霍克 / 朱利安·希威德 / 约翰·诺贝尔 / 欧根妮·邦杜兰特 / 山农·库克 / 罗尼·吉恩·贝尔维斯 / 基思·阿瑟·鲍顿 / 斯蒂芬·考特尔 / 英格丽•温 / 安德里娅·安德拉德 / 艾希礼·勒孔特·坎贝尔 / 斯特林·杰里斯 / 保罗·伯顿·威尔逊 / 夏洛林·阿莫亚 / 戴维斯·奥斯本 / 尼古拉斯·马苏 / 斯特拉·多伊尔 / 梅根·阿什利·布朗 / 米切尔·霍格 / 吉米·冈萨雷斯 / 弗兰科·卡斯坦 / 马克·罗韦 / 克里斯·格林 / 林赛·艾利夫 / 泽勒·阿芙拉多普洛丝 / 贾辛特·布兰肯希普 / 罗伯特·沃克·布兰乔德 / 卡莱卡 / 詹姆斯·威廉·巴拉德 / 尼基·布格斯 / 艾普·卡萝尔 / 莉迪亚·卡斯特罗 / 里贾纳·陈婷 / 以利亚·埃弗雷特 / 艾琳·法萨诺 / 凯西·亨德肖特 / 丽贝卡·莱恩斯 / 贝丝·皮尔格林 / 肖恩·韦斯顿·萨克 / 杰克琳·怀特
8.5, 日本, 富野由悠季 / 武藤康之, 98分钟,11416, 村濑修功, 剧情 / 科幻 / 动画 / 战争, Mobile Suit Gundam Hathaway, 日语, tt13288678, 2021-06-11(日本),机动战士高达 闪光的哈萨维, 小野贤章 / 上田丽奈 / 诹访部顺一 / 齐藤壮马 / 津田健次郎 / 石川由依 / 落合福嗣 / 武内骏辅 / 早见沙织 / 松冈美里 / 泽城千春 / 宫崎游 / 天崎滉平 / 绵贯龙之介 / 田中光 / 草野峻平 / 种崎敦美 / 新祐树 / 绫见有纪 / 鹫见昂大 / 尼古拉·法莱那泽 / 越后屋浩介 / 藤高智大 / Volcano太田 / 川口启史 / 田村千惠 / 井川秀荣 / 吉富英治 / 木曾宽子 / 佐佐木祐介 / 吉田健司 / 高桥雏子 / 高桥大辅 / 泷村直树 / 福西胜也 / 佐伯美由纪 / 本多新也 / 木野日菜 / 内田绅一郎 / 樱冈敦子 / 地藏堂武大 / 川上洋平 / 矶部宽之 / 白井真辉 / ASHLEY / JAMES / SAYAKA / 山寺宏一 / 佐佐木望 / 川村万梨阿 / 古谷彻
8.9, 日本,, 86分钟,2630, 外崎春雄, 动画, 鬼滅之刃 鼓之宅院篇(台), 日语, tt16492678, 2021-09-18(日本),鬼灭之刃 鼓屋敷篇, 花江夏树 / 鬼头明里
6.9, 中国大陆, 大毛, 131分钟,335140, 黄家康, 动画 / 奇幻 / 冒险, 白蛇2 / Green Snake, 汉语普通话, tt15000314, 2021-07-23(中国大陆),白蛇2：青蛇劫起, 唐小喜 / 歪歪 / 魏超 / 赵铭洲 / 郑小璞 / 马程 / 宋旭晨 / 邱秋 / 张凯 / 徐佳琦 / 关帅 / 张碧玉 / 张喆 / 杨天翔 / 宝木中阳 / 林强
6.1, 挪威,, 104分钟,1125, 约翰·安德烈亚斯·安德森, 惊悚 / 灾难, The North Sea / 北海浩劫, 英语, tt12753120, 2021-10-29(挪威),北海, 克里斯汀·库亚斯·托普
7.6, 英国, 西蒙·斯蒂芬森 / 福田知盛, 111分钟,4775, 福田知盛, 剧情 / 传记 / 历史, 天才猫奴画家(台) / 路易斯韦恩的迷幻猫世界(港) / 路易斯·韦恩 / 路易斯·韦恩的电气生活 / Louis Wain / The Nine Lives Of Louis Wain, 英语, tt10687506, 2021-09-02(特柳赖德电影节) / 2021-10-22(美国) / 2021-11-05(美国网络),路易斯·韦恩的激情人生, 本尼迪克特·康伯巴奇 / 克莱尔·芙伊 / 安德丽娅·赖斯伯勒 / 托比·琼斯 / 奥利维娅·科尔曼 / 莎朗·鲁妮 / 海莉·斯奎尔斯 / 斯塔西·马汀 / 艾米·卢·伍德 / 菲比·尼克尔斯 / 阿迪勒·阿赫塔尔 / 阿西姆·乔杜里 / 朱利安·巴拉特 / 理查德·艾欧阿德 / 塔伊加·维迪提 / 尼克·凯夫 / 詹米·德米特鲁 / 希沃恩·麦克斯维尼 / 詹姆斯·伊莱斯 / 多萝西·阿特金森 / 克里斯塔·克拉克 / 索菲娅·迪·马蒂诺 / 安雅·麦肯纳-布鲁斯 / 印迪卡·沃森 / 马汀·麦格 / 卡罗尔·斯蒂尔 / 琪琪·梅 / Cassia McCarthy / Simon Munnery / Felix Wilde / Windsor Wilde
7.5, 日本, 燃え殻 / 高田亮, 124分钟,4846, 森义仁, 爱情, 原来我们都没长大 / 最后我们都没长大 / We Couldn’t Become Adults, 日语, tt14236064, 2021-11-05(日本),我们都无法成为大人, 森山未来 / 伊藤沙莉 / 东出昌大 / 浅野堇 / 筱原笃 / 大岛优子 / 萩原圣人 / 冈山天音 / 奥野瑛太 / 原日出子 / 平岳大 / 片山萌美 / 高岛政伸 / 拉沙尔石井 / 丁瑞奇
7.7, 法国, 夏琳·布儒瓦-塔凯, 98分钟,2187, 夏琳·布儒瓦-塔凯, 喜剧 / 爱情, 阿娜伊斯的爱情生活 / Anais in Love, 法语, tt13142240, 2021-09-15(法国),阿娜伊斯爱情, 瓦莱丽亚·布鲁尼·泰德斯基 / 阿娜伊斯·德穆斯蒂埃 / 德尼·波达利德斯 / Grégoire Oestermann
6.8, 美国, 达纳·福克斯 / 托尼·麦克纳马拉 / 艾莲·布洛什·麦肯纳 / 凯莉·马塞尔 / 史蒂夫·齐西斯 / 道迪·史密斯, 134分钟,162010, 克雷格·吉勒斯佩, 喜剧 / 犯罪, 库伊拉 / 黑白魔后(港) / 时尚恶女：库伊拉(台) / 黑白魔女 / 《101忠狗》真人前传 / 库伊拉·德维尔 / Cruella de Vil, 英语, tt3228774, 2021-06-06(中国大陆) / 2021-05-28(美国/美国网络),黑白魔女库伊拉, 艾玛·斯通 / 艾玛·汤普森 / 乔尔·弗莱 / 保罗·沃尔特·豪泽 / 约翰·麦克雷 / 艾米丽·比查姆 / 马克·斯特朗 / 凯万·诺瓦克 / 柯尔比·豪威尔-巴普蒂斯特 / 詹米·德米特鲁 / 尼亚姆·林奇 / 安德鲁·梁 / 艾德·伯奇 / 迪伦·洛 / 保罗·巴泽利 / 亚伯拉罕·波波拉 / 里奥·比尔 / 妮妮特·芬奇 / 莎拉·克劳登 / 阿斯玛拉·加布里埃 / 汤姆·特纳 / 托马斯·派登 / 克里斯·雷曼 / 安部春香 / 珍妮特·亨弗瑞 / 杰奎琳·陈 / 赫梅尔妮·加利福德 / 彼得·辛格 / 保罗·乔杜里 / 蒂姆·斯蒂德 / 乔舒亚·希尔 / 简·豪 / 杰拉丁·菲茨杰拉德 / 蒂珀·塞弗特·克利夫兰 / 吉安尼·卡尔切蒂 / 贝恩·科拉科 / 妮科尔·亨布拉
6.3, 美国, 艾伦·索金, 132分钟,2656, 艾伦·索金, 剧情 / 传记, 露西尔与戴西 / Lucy and Desi, 英语, tt4995540, 2021-12-10(美国) / 2021-12-21(美国网络),里卡多一家, 妮可·基德曼 / 哈维尔·巴登 / J·K·西蒙斯 / 杰克·莱西 / 妮娜·阿里安达 / 阿莉雅·肖卡特 / 琳达·拉文 / 克拉克·格雷格 / 托尼·海尔 / 罗伯特·派恩 / 罗尼·考克斯 / 内尔森·富兰克林 / 克里斯托弗·邓汉 / 约翰·鲁宾斯坦 / 布里安娜·温 / 达娜·林恩·拜伦 / 丹·萨霍夫 / 洛雷尔·伯德·多夫曼 / Rick Batalla / 克里斯蒂安·罗伯茨 / Gus Lynch / Jonah Platt
5.2, 美国, 丹·凯西 / 盖瑞·斯科特·汤普森, 142分钟(中国大陆) / 145分钟,178763, 林诣彬, 动作 / 犯罪, F9狂野时速(港) / 玩命关头9(台) / 狂野时速9 / 速激9 / FF9 / Fast & Furious 9, 英语, tt5433138, 2021-05-21(中国大陆) / 2021-05-19(韩国) / 2021-06-25(美国),速度与激情9, 范·迪塞尔 / 约翰·塞纳 / 米歇尔·罗德里格兹 / 乔丹娜·布鲁斯特 / 泰瑞斯·吉布森 / 卢达·克里斯 / 查理兹·塞隆 / 海伦·米伦 / 姜成镐 / 娜塔莉·伊曼纽尔 / 迈克尔·鲁克 / 卢卡斯·布莱克 / 杜俊纬 / 卡迪·B / 吉姆·帕拉克 / 芬恩·科尔 / 安珀·西耶娜 / 马丁·福特 / 艾拉·沃克 / 泽井杏奈 / 图厄·埃尔斯特德·拉斯姆森 / 米拉吉·格尔比克 / 吉米·斯达 / 莱克斯·艾尔 / 温尼·贝内特 / 马克·克雷尼克 / 杰森·斯坦森
5.3, 美国 / 墨西哥 / 加拿大, 斯科特·库珀 / 尼克·安托斯卡 / C. Henry Chaisson, 99分钟,4571, 斯科特·库珀, 恐怖, 血魔兽(港) / 鹿魔(台), 英语, tt7740510, 2021-10-29(美国),鹿角, 凯丽·拉塞尔 / 杰西·普莱蒙 / 杰里米·T·托马斯 / 格雷厄姆·格林 / 斯科特·黑兹 / 罗利·科奇瑞恩 / 埃米·马迪根 / 索耶·琼斯 / 科迪·戴维斯 / Lyla Marlow / 杰西·唐斯 / 阿洛·哈伊杜 / 多里安·金 / 肯·克拉默 / 丹德里·泰勒 / 格利尼斯·戴维斯 / 迈克尔·艾克朗德 / 杰伊·布拉泽奥 / 丽莎·克罗马蒂
7.6, 韩国, 洪常秀, 85分钟,5505, 洪常秀, 剧情, In Front of Your Face, 韩语, tt14776918, 2021-07-15(戛纳电影节) / 2021-10-21(韩国),在你面前, 李慧英 / 赵允熙 / 权海骁 / 申锡镐 / 河成国 / 金玺碧 / 徐永嬅 / 李银美
6.3, 中国台湾 / 中国香港, 傅凯羚 / 简持中, 115分钟,93777, 殷振豪, 爱情, 当男人恋爱时 台湾版 / Man in Love, 闽南语 / 汉语普通话, tt14428606, 2021-06-11(中国大陆) / 2021-03-26(中国台湾点映) / 2021-04-01(中国台湾),当男人恋爱时, 邱泽 / 许玮甯 / 蔡振南 / 钟欣凌 / 蓝苇华 / 阳靓 / 黄路梓茵 / 马瑞鸿 / 林志谦 / 简宗福 / 谭庆普 / 林志儒 / 侯彦西 / 钟典佑 / 李乃文 / 吴宗儒 / 庄雨洁
5.8, 中国大陆, 杨枫, 123分钟,49410, 杨枫, 剧情 / 动作 / 历史 / 战争, 铁道游击队1939 / 铁道队 / Railway Heroes, 汉语普通话, tt13859694, 2021-11-19(中国大陆),铁道英雄, 张涵予 / 范伟 / 魏晨 / 周也 / 俞灏明 / 森博之 / 谭凯 / 杨皓宇 / 小么哥 / 张帆 / 周政杰
6.5, 韩国,, 119分钟,2513, 李揆万, 剧情 / 犯罪, 无间对决(台) / The Policeman's Lineage, 韩语, tt16676718, 2022-01-05(韩国),警官之血, 赵震雄 / 崔宇植 / 朴熙顺 / 权律 / 朴明勋 / 李乌 / 洪基俊 / 李铉旭 / 白贤镇 / 朴庭凡
6.2, 美国, Christina Mengert / Sally Thorne, 102分钟,1670, 彼得·哈钦斯, 喜剧 / 爱情, 黑特冤家(台), 英语, tt8718158, 2021-12-10(美国),欢喜冤家, 露西·海尔 / 奥斯汀·斯托维尔 / Damon Daunno / 沙基纳·贾弗里 / 柯宾·伯恩森 / 雅莎·杰克逊 / Sean Cullen / Nance Williamson / Shona Tucker / 布罗克·尤利 / Robby Johnson / Tania Asnes / 尼古拉斯·巴迪 / David Ebert / Kathryn Boswell
6.3, 美国 / 英国, 汤姆·奥康纳 / 布兰登·墨菲 / 菲利普·墨菲, 116分钟 / 100分钟(院线版),22920, 帕特里克·休斯, 喜剧 / 动作 / 犯罪, 杀手妻子的保镖 / 保镖救杀手2(港) / The Hitman's Bodyguard 2, 英语, tt8385148, 2021-06-16(美国),王牌保镖2, 瑞安·雷诺兹 / 塞缪尔·杰克逊 / 萨尔玛·海耶克 / 弗兰克·格里罗 / 理查德·E·格兰特 / 安东尼奥·班德拉斯 / 摩根·弗里曼 / 斯图尔特·亚历山大 / 早乙女津和雪 / 丽贝卡·弗朗特 / 诺杰·赫拉尔 / 迈克尔·戈尔 / 乔治·格伦 / 巴里·阿茨玛 / 蒂内·朱斯特拉 / 加里·奥德曼 / 玛丽安娜·维基尔斯卡 / 布莱恩·卡斯佩 / 丹柯·约尔丹诺夫 / 西蒙·安德鲁 / 塞尔吉奥·托里科 / 布莱克·瑞特森 / 汤姆·霍珀 / 加布里埃拉·赖特 / 卡罗琳·古多尔 / 爱丽丝·麦克米兰 / 伊万·朱里奇 / 米尔托斯·耶罗勒曼 / 帕特里克·休斯 / 德拉甘·米恰诺维奇 / 托米·梅 / 乔纳斯·塔金顿 / 小恩佐·斯奎利诺 / 吉欧里奥·贝鲁蒂 / 鲁道夫·科萨托 / 卡蒙提普·克里希·阿什顿 / 贝卡·宝陵 / 贝恩·科拉科 / 内森·库珀 / 罗杰·金 / 阿德南·昆迪 / 马雷克·里奇滕博格 / 希滕·珀泰尔 / 佩特拉·武凯利奇
7.6, 俄罗斯 / 法国 / 德国 / 瑞士, 基里尔·谢列布连尼科夫 / Alexey Salnikov, 145分钟,3354, 基里尔·谢列布连尼科夫, 剧情, Petrov's Flu / 梦流感(台), 俄语, tt10380900, 2021-07-12(戛纳电影节) / 2021-09-09(俄罗斯) / 2021-10-22(俄罗斯网络),彼得罗夫的流感, 谢苗·塞尔津 / 丘尔潘·哈马托娃 / 尤利娅·别列希尔德 / 尤里·科洛科利尼科夫 / 尤里·鲍里索夫 / 伊万·多恩 / 亚历山大·伊林 / 谢尔盖·德雷登 / Olga Voronina / 蒂莫菲·特里布纳采夫 / Semyon Shteynberg / Georgiy Kudrenko
6.9, 中国大陆, 游晓颖, 127分钟,341925, 殷若昕, 剧情 / 家庭, 踢皮球 / Sister, 汉语普通话 / 四川话, tt12788426, 2021-04-02(中国大陆),我的姐姐, 张子枫 / 肖央 / 朱媛媛 / 段博文 / 梁靖康 / 金遥源 / 王圣迪 / 孙嘉灵 / 陈永胜 / 朴松日
6.7, 中国香港, 何静怡 / 林家栋, 100分钟,3818, 高子彬, 剧情 / 犯罪, Time, 粤语, tt14713814, 2021-07-15(中国香港) / 2021-04-04(香港国际电影节),杀出个黄昏, 谢贤 / 冯宝宝 / 林雪 / 李灿森 / 贾晓晨 / 颜子菲 / 顾定轩 / 何雁诗 / 林耀声 / 符家浚 / 钟雪莹 / 张凯娸
7.1, 美国, 汤姆·麦卡锡 / 马库斯·辛奇 / 托马斯·彼得葛恩 / 诺亚·德勃雷, 139分钟,12005, 汤姆·麦卡锡, 剧情 / 惊悚 / 犯罪, 静水 / 斯蒂尔沃特 / 止水, 英语, tt10696896, 2021-07-08(戛纳电影节) / 2021-07-30(美国),静水城, 马特·达蒙 / 卡米尔·科坦 / 阿比盖尔·布雷斯林 / 利鲁·肖沃 / 狄安娜·杜纳甘 / 伊迪尔·阿祖格利 / 安娜·勒尼 / 茂萨·马斯克里 / 伊莎贝尔·塔纳克 / 奈德拉·阿亚迪 / 吉尔伯特·特拉尼亚 / 威廉·纳迪兰 / 沙扎德·拉蒂夫 / 米歇尔‧邦波 / 莎拉·布鲁克斯 / 埃里克·斯达克 / 罗伯特·皮特斯
