评分,制片国家/地区,编剧,片长,评论人数,导演,类型,又名,语言,IMDb,上映日期,片名,主演
6.1, 美国, 丹·马勒里 / 崔西·莱茨, 101分钟,7764, 乔·赖特, 剧情 / 悬疑 / 惊悚 / 犯罪, 窥密(港) / 窥探(台) / 窗中女子, 英语, tt6111574, 2021-05-14(美国网络),窗里的女人, 艾米·亚当斯 / 加里·奥德曼 / 安东尼·麦凯 / 朱丽安·摩尔 / 詹妮弗·杰森·李 / 怀亚特·拉塞尔 / 弗莱德·赫钦格 / 布莱恩·泰里·亨利 / 珍妮·塞拉尔斯 / 莉莎·科伦-扎亚斯 / 安娜‧卡梅隆 / 本杰明·杰伊·戴维斯 / 阿曼达·拉比诺维茨 / 崔西·莱茨 / 马塞拉·伦茨·波普 / 黛安·德恩 / Donat Balaj / Rand Guerrero / Mariah Bozeman
6.2, 中国大陆, 于飞, 94分钟,12029, 于飞, 喜剧 / 儿童 / 奇幻, 皮皮鲁总动员之罐头小人 / 皮皮鲁和罐头小人 / 罐头小人 / Little Canned Men, 汉语普通话, tt15547890, 2021-09-30(中国大陆),皮皮鲁与鲁西西之罐头小人, 洪悦熙 / 庄则熙 / 田雨 / 刘一莹 / 于书瑶 / 温淳棣 / 刘向卿 / 李淏东 / 朱近桐 / 白瑶 / 郑渊洁
6.7, 中国大陆, 余曦 / 黄建新 / 赵宁宇, 137分钟,152551, 黄建新 / 郑大圣, 剧情 / 历史, 一九二一, 汉语普通话, tt12624504, 2021-07-01(中国大陆) / 2021-06-11(上海国际电影节),1921, 黄轩 / 倪妮 / 王仁君 / 刘昊然 / 袁文康 / 祖峰 / 窦骁 / 张颂文 / 刘家祎 / 王俊凯 / 王源 / 欧豪 / 韩东君 / 张超 / 张云龙 / 胡先煦 / 陈坤 / 李晨 / 倪大红 / 田雨 / 谢孟伟 / 冯绍峰 / 刘诗诗 / 宋佳 / 宋轶 / 殷桃 / 安泽豪 / 袁泉 / 周也 / 欧阳娜娜 / 魏大勋 / 张雪迎 / 萱萱 / 埃里克·迪恩 / 乔什·怀特豪斯 / 奥田瑛二 / 白石隼也 / 池松壮亮 / 朱一龙 / 白宇 / 倪寒尽 / 许凯 / 张若昀 / 张建亚 / 赵露思 / 钟楚曦 / 雷佳音 / 郭子凡 / 欧阳卫熹 / 陈美伊 / 胡连馨 / 陈仟钰 / 夏梦 / 陈雨锶 / 俞灏明 / 王森 / 谷嘉诚 / 张宥浩 / 赵弈钦 / 刘畅 / 马天宇 / 史彭元 / 陈龙 / 韩昊霖 / 彭楚粤 / 王锵 / 刘冬沁 / 叶璇 / 佟瑞欣 / 于慧 / 曹骏 / 陶海 / 叶祖新 / 范世錡 / 于湉 / 白宇帆 / 张晓晨 / 李子峰 / 方逸伦 / 刘佩琦 / 张海宇 / 周游 / 生港帅 / 叶筱玮 / 吴希泽 / 刘帅 / 李殿尊 / 王天辰 / 此沙 / 达伦·格罗夫纳 / 托马斯·菲凯 / 刘泊潇 / 小爱 / 张洪睿 / 耿乐 / 叶火 / 潘斌龙 / 李感 / 罗泽楷 / 徐佳 / 高容方 / 刘恩佳 / 徐晓璐 / 刘哲尔 / 佟丽娅 / 佟大为 / 薛佳凝 / 张婧仪 / 包贝尔 / 张哲瀚
5.9, 韩国, 李勇周, 114分钟,21670, 李勇周, 剧情 / 动作 / 科幻, 复制人徐福(港) / 永生战(台) / Seobok, 韩语, tt13316722, 2021-04-15(韩国),徐福, 孔刘 / 朴宝剑 / 赵宇镇 / 张荣男 / 朴秉恩 / 金在健 / 延济旭 / 金弘波 / 李言廷 / 韩智贤 / 车智媛 / 安德烈亚斯·弗龙克 / 罗光旭
7.0, 中国大陆, 胡国瀚 / 朱若萌 / 周思尧 / 史册 / 李宏晖, 116分钟,26295, 胡国瀚 / 周思尧, 剧情 / 动作 / 冒险, Biubiubiu, 汉语普通话, tt15198350, 2021-08-06(中国大陆网络),硬汉枪神, 薛闻君 / 李庆誉 / 谭晓凡 / 曲羿成 / 张璐瑶 / 柴园乐 / 曹语南 / 周中和 / 闫紫境 / 孤存
6.5, 美国, 尼克·皮佐拉托 / 古斯塔夫·莫勒 / 埃米尔·尼加德·阿尔伯森, 90分钟,8833, 安东尼·福奎阿, 剧情 / 惊悚 / 犯罪, 罪人美国版 / 接线追缉(港/台), 英语, tt9421570, 2021-09-11(多伦多电影节) / 2021-10-01(美国网络),罪人, 杰克·吉伦哈尔 / 伊桑·霍克 / 丽莉·吉欧 / 彼得·萨斯加德 / 保罗·达诺 / 克里斯蒂娜·怀道尔 / 伊莱·格里 / 达明·乔伊·伦道夫 / 大卫·卡斯塔尼达 / 阿德里安·马丁斯 / 贝基·吴 / 博·纳普 / 艾迪·帕特森 / 吉莲·珍塞尔 / T.J.若托罗 / 比尔·伯尔 / 迪伦·兰恩 / 玛琳娜·福特 / Bret Eric Porter / Christiana Montoya / Maurice Webster / Oscar Balderrama
6.7, 日本, 和久井健, 120分钟,3119, 英勉, 动作 / 奇幻, Tokyo Revengers / 東京卍リベンジャーズ, 日语, tt11923304, 2021-07-09(日本),东京复仇者, 北村匠海 / 山田裕贵 / 杉野遥亮 / 今田美樱 / 铃木伸之 / 矶村勇斗 / 间宫祥太朗 / 吉泽亮 / 真荣田乡敦
5.0, 中国香港 / 中国大陆, 王晶 / 陈健鸿 / 吕冠南 / 许悦铭, 105分钟,61770, 王晶 / 许悦铭, 剧情 / 动作 / 犯罪, 金钱帝国：巅峰之战 / 金钱帝国2 / 金钱帝国2：四大探长 / 金钱帝国：追虎擒龙 / Once Upon a Time in Hong Kong, 粤语 / 汉语普通话, tt14466064, 2021-05-01(中国大陆),追虎擒龙, 古天乐 / 梁家辉 / 吴镇宇 / 林家栋 / 姜皓文 / 胡然 / 郑则仕 / 蔡洁 / 林子善 / 刘浩龙 / 何浩文 / 黄浩然 / 龚慈恩 / 李天翔
6.4, 法国 / 美国, Christie LeBlanc, 101分钟,6811, 亚历山大·阿嘉, 科幻 / 惊悚 / 恐怖, 囊中人 / 氧气 / O2 / Oxygène, 法语, tt6341832, 2021-05-12(美国),氧气危机, 梅拉尼·罗兰 / 马修·阿马立克 / 马立克·兹迪 / Laura Boujenah / Eric Herson-Macarel / Anie Balestra / Marc Saez / Cathy Cerda / Marie Lemiale / Pascal Germain / Lyah Valade
6.2, 美国, 查尔斯·亚当斯, 93分钟,2641, 格雷格·蒂曼 / 康拉德·弗农, 喜剧 / 动画 / 奇幻, 爱登士家庭2(港) / 阿达一族2(台), 英语, tt11125620, 2021-10-01(美国),亚当斯一家2, 奥斯卡·伊萨克 / 查理兹·塞隆 / 科洛·莫瑞兹 / 尼克·克罗尔 / 杰文·旺纳·沃尔顿 / 华莱士·肖恩 / 史努比狗狗 / 贝特·米德勒 / 比尔·哈德尔
7.6, 波兰, Marcin Ciaston, 112,2729, 彼得亚雷·多玛列夫斯基, 剧情 / 同性 / 犯罪, Operation Hyacinth / 风信子行动, 波兰语, tt14315584, 2021-10-13(波兰),风信子之恋, 托马斯·兹代克 / Hubert Milkowski / 马克·卡利塔 / Adrianna Chlebicka / 托马斯·舒查特 / 塞巴斯蒂安·斯坦齐维兹 / Jacek Poniedzialek / Piotr Trojan / 阿格涅丝卡萨奇沃拉 / 托马斯·洛索 / 米洛斯拉夫·兹布罗邹维奇 / Andrzej Klak / Adam Cywka / Jakub Wieczorek / Filip Perkowski / Michal Pawlik / Michal Wierzbicki / Michal Balicki / Mateusz Korsak / Slawomir Grzymkowski / Adrian Wajda / Piotr Miazga / Jakub Kotynski / Lukasz Lewandowski / Antoni Salaj / Wojciech Zietek / Jakub Sielski / Elzbieta Kepinska / Mirella Burcewicz / Joanna Polec / Hanna Lubienska / Miroslaw Pisarek / Andrzej Luter / Marcin Zarzeczny / Jakub Orzechowski / Dariusz Pierog / Dariusz Majchrzak / Roman Szewczyk / Anna Domalewska / Jan Smiarowski / Sylwia Drzycimska
5.9, 美国, R·L·斯坦 / 凯尔·基伦 / 菲尔·格拉西亚底 / 丽恩·贾尼埃克, 107分钟,11306, 丽恩·贾尼埃克, 悬疑 / 恐怖,, 英语, tt6566576, 2021-07-02(美国),恐惧街, 基亚娜·马德拉 / 奥利维亚·韦尔奇 / 玛雅·霍克 / 小本杰明·弗洛雷斯 / 朱莉娅·雷沃尔德 / 阿什利·祖克曼 / 乔丹娜·斯皮罗 / 达里尔·布里特-吉布森 / 乔迪恩·迪纳塔莱 / 萨迪·辛克 / 夏洛林·阿莫亚 / 大卫·W·汤普森 / 嘉娜·艾伦 / 弗莱德·赫钦格 / 马特·伯克 / 马修·祖克 / Danyon Huntington / 黛安娜·塞勒斯 / 托德·艾伦·德金 / 艾米丽·布罗斯特 / 迈克尔·钱德勒 / 莱西·坎普 / 吉莉安·雅各布斯 / 埃米莉·拉德 / Christian Bridges / Noah Bain Garret
6.3, 墨西哥 / 法国 / 瑞典, 米歇尔·弗兰克, 83分钟,585, 米歇尔·弗兰克, 剧情, Driftwood / 日落湾城(台), 英语 / 西班牙语, tt15115280, 2021-09-05(威尼斯电影节) / 2022-01-28(美国),日落, 蒂姆·罗斯 / 夏洛特·甘斯布 / 塞缪尔·博顿利 / 莫妮卡·德尔·卡门 / 亨利·古德曼 / 伊阿祖娅·拉里奥斯 / 詹姆斯·特拉佩 / Albertine Kotting McMillan
5.6, 日本, 吉川菜美, 111分钟,2578, 神徳幸治, 剧情 / 喜剧 / 爱情, Honey Lemon Soda, 日语, tt14311250, 2021-07-09(日本),蜂蜜柠檬苏打, ラウール / 吉川爱 / 堀田真由 / 冈本夏美 / 坂东龙汰 / 滨田龙臣
6.0, 中国大陆 / 中国香港, 赵赵, 106分钟,26981, 唐大年, 喜剧, 生不由己 / Miss Mom, 汉语普通话, tt13556254, 2021-05-01(中国大陆),寻汉计, 任素汐 / 李保田 / 王子川 / 张本煜 / 李勤勤 / 董博 / 仁龙 / 史航 / 柳小海 / 刘丹 / 曹征 / 赵晓苏
6.8, 日本, 菅野友恵 / 大浦光太, 112分钟,610, 濑田夏希,, ホームステイ, 日语, tt17077058, 2022-02-11(日本),借来的100天, 长尾谦杜 / 山田杏奈 / 八木莉可子 / 佐佐木藏之介 / 石田光 / 望月步 / 滨田岳 / 真岛秀和 / 涩川清彦 / 阿川佐和子 / 筱井英介 / 渡边大知
6.5, 美国, N·理查德·纳什 / 尼克·申克, 104分钟,3725, 克林特·伊斯特伍德, 剧情 / 惊悚 / 西部, 哭泣的汉子(港), 英语, tt1924245, 2021-09-17(美国/美国网络),哭泣的男人, 克林特·伊斯特伍德 / 德怀特·尤科姆 / 丹尼尔V·格拉劳 / 安珀·林恩·阿什利 / 布雷特尼·拉特利奇 / 亚历山德拉·鲁迪 / 萨罗·索利斯 / 霍拉西欧·加西亚·罗哈斯 / 伊万·埃尔南德斯 / 费兰达·乌雷霍拉 / Lincoln A. Castellanos / Eduardo Minett / Juan Mendoza Solis / 娜塔莉娅·特拉文 / 马尔科·罗德里格斯 / 保罗·阿拉约 / 吉安尼·卡尔切蒂
4.9, 中国大陆, 梁栋, 98分钟,11870, 梁栋, 喜剧 / 爱情 / 奇幻, Daily Fantasy, 汉语普通话, tt15465908, 2021-09-19(中国大陆),日常幻想指南, 王彦霖 / 焦俊艳 / 高捷 / 闵健 / 罗辑 / 张子栋 / 林更新 / 包贝尔 / 张海宇 / 曾江 / 阳蕾 / 张雪峰 / 大兵 / 梁缘 / 琥玛尔
7.1, 中国台湾, 周美玲, 86分钟(中国台湾),2584, 周美玲, 剧情 / 同性,, 汉语普通话 / 闽南语, tt15358318, 2021-04-18(中国台湾),弓蕉园的秘密, 陈妤 / 刘倩妏 / 孙绽 / 徐宇霆
6.4, 俄罗斯, 埃琳娜·伊万诺娃 / 阿列克谢·卡扎科夫, 136分钟,3731, 丹尼拉·科兹洛夫斯基, 剧情 / 灾难,, 俄语, tt10648714, 2021-04-15(俄罗斯),切尔诺贝利：深渊, 丹尼拉·科兹洛夫斯基 / 奥莎娜·阿金什那 / 菲利普·阿德耶夫 / 拉芙珊娜·库珂娃 / 尼古拉·科扎克 / 伊戈尔·切涅维奇 / 阿图尔·贝沙斯特尼 / 尼古拉·萨姆索诺夫 / 安东·施瓦茨 / 安德烈·阿尔查科夫 / 萨维尔·塔德沃西安 / 马克·贾尼塞洛 / 德米特里·马特维耶夫
7.6, 中国香港 / 马来西亚, 陈翠梅, 106分钟,1209, 陈翠梅, 剧情, Barbarian Invasion, 汉语普通话, tt14760842, 2021-06-13(上海国际电影节),野蛮人入侵, 张子夫 / 博朗·帕拉雷 / 李添兴 / 陈翠梅 / 黄之豫
7.0, 日本, 奈须蘑菇 / 小太刀右京, 96分钟,536, 荒井和人, 动画 Animation / 奇幻 Fantasy, FGO 神圣圆桌领域 剧场版 后篇, 日语,, 2021-05-15(日本),命运 冠位指定 神圣圆桌领域卡美洛 后篇, 宫野真守 / 岛崎信长 / 高桥李依 / 坂本真绫 / 川澄绫子 / 水岛大宙 / 泽城美雪 / 置鲇龙太郎 / 内山昂辉 / 安元洋贵 / 子安武人 / 田中美海 / 小松未可子 / 鹤冈聪 / 稻田彻 / 千本木彩花 / 铃村健一 / 中田让治 / 樱井孝宏
6.2, 韩国, 毕感成, 94分钟,5628, 毕感成, 动作 / 惊悚,, 韩语, tt14941222, 2021-08-18(韩国),人质, 黄政民 / 李浩贞 / 金宰范 / 刘庆秀 / 朴圣雄
7.6, 印度, Madonne Ashwin / Suman Kumar, 140分钟,3403, Madonne Ashwin, 喜剧, 山寨曼德拉(港) / மண்டேலா, 泰米尔语, tt10687070, 2021-04-04(印度),命运理发师, 约吉·巴布 / Sheela Rajkumar / Sangili Murugan / G.M. Sundar / Kanna Ravi / Douglas Kumaramoorthy / George Maryan / Aaru Bala / Deepa Shankar / Subadhini Subramanian / Saranya Ravichandran / 森西库马里
6.1, 美国, Dutch Marich, 82分钟,419, Dutch Marich, 惊悚 / 恐怖,, 英语, tt13964404, 2021-03-27(美国),迷失内华达, 苏西·布洛克 / Eric Mencis / David Morales
6.9, 意大利 / 法国, 南尼·莫莱蒂 / Eshkol Nevo / 费代里卡·蓬特雷莫利 / 瓦利亚·桑泰拉, 119分钟,1158, 南尼·莫莱蒂, 剧情 / 喜剧, Three Floors Up, 意大利语, tt9110904, 2021-07-11(戛纳电影节) / 2021-09-23(意大利),三层楼上, 安娜·博纳奥图 / 里卡多·斯卡马乔 / 阿尔芭·罗尔瓦赫尔 / 玛格丽塔·布伊 / 南尼·莫莱蒂 / 丹尼丝·坦图奇 / 托马索·拉尼奥 / 亚历桑德罗·斯佩尔杜蒂 / 阿德里亚诺·吉安尼尼 / 斯特法诺·迪奥尼斯 / Elena Lietti / 保罗·格拉齐西 / Silvia Iorio
6.3, 韩国, 延尚昊, 109分钟,6214, 金勇完, 悬疑 / 恐怖 / 奇幻,, 韩语, tt13086164, 2021-07-28(韩国),谤法：在此矣, 严志媛 / 吴允儿 / 李雪
5.8, 韩国, 全哲洪, 113分钟,10052, 金志勋, 剧情 / 灾难, 天坑(台) / 危楼深渊(港) / 水洞 / Sink hole, 韩语, tt12664618, 2021-08-11(韩国),地陷, 车胜元 / 金成均 / 李光洙 / 南多凛 / 高昌锡 / 金惠濬
6.4, 美国, Aron Gaudet / Gita Pullapilly, 110 分钟,1296, Aron Gaudet / Gita Pullapilly, 喜剧, 爽翻姐妹(台) / 劫券同盟(港), 英语, tt9054192, 2021-09-10(美国),致胜女王, 克里斯汀·贝尔 / 柯尔比·豪威尔-巴普蒂斯特 / 文斯·沃恩 / 保罗·沃尔特·豪泽 / 斯蒂芬·鲁特 / 乔尔·麦克哈尔 / 加勒特·沃灵 / 尼克·卡萨维蒂 / 安妮·玛莫罗 / 杰克·麦克布瑞尔 / 马克·埃文·杰克逊 / 保罗·鲁斯特 / 碧碧·雷克萨 / 爱德华多·弗兰科 / 莉迪亚·波尔图 / 戴奥·奥柯奈伊 / 詹姆斯·摩西·布莱克 / 迈克尔·马西尼 / Philip Adkins / 丹·萨霍夫 / 杰森·西姆斯-普鲁伊特 / 伦纳德·罗宾逊 / 迈克尔·罗素 / Albert Malafronte / 本·锡德尔
5.7, 美国, 理查德·温克, 109分钟,5041, 马丁·坎贝尔, 动作 / 惊悚 / 犯罪, 复仇杀姬(港) / 有价之人 / 资产 / The Protege / The Asset / 刺客密令(台), 英语, tt6079772, 2021-08-20(美国),门徒, 李美琪 / 迈克尔·基顿 / 塞缪尔·杰克逊 / 大卫·瑞托 / 帕特里克·麦拉海德 / 雷·费隆 / 奥利·普费弗 / 罗伯特·帕特里克 / 小弗洛林·皮尔斯齐 / 杜铎·奇里拉 / 沃利扎·比尼夫 / 乔治·皮斯特拉努 / 伊娃·努金·索森 / 亚历克斯·博尔达 / 塔尼娅·凯勒 / 塔伊·阿特沃尔 / 卡罗琳·朗奎 / 丽琪达·卡里 / 大卫·斯特恩 / 杰克·德格斯 / 唐·迈克尔·保罗
6.7, 美国, 史蒂文·莱文森 / 本吉·帕塞克 / 贾斯廷·保罗, 137分钟,2390, 斯蒂芬·卓博斯基, 剧情 / 歌舞, 亲爱的埃文·汉森, 英语, tt9357050, 2021-09-09(多伦多电影节) / 2021-09-24(美国),致埃文·汉森, 本·普拉特 / 朱丽安·摩尔 / 凯特琳·德弗 / 艾米·亚当斯 / 丹尼·皮诺 / 科尔顿·瑞安 / 阿曼德拉·斯坦伯格  / 尼克·多达尼 / 艾萨克·鲍威尔 / Avery Bederman / Gerald Caesar / DeMarius Copes / Liz Kate / Tommy Kane / Marvin Leon / 金·罗森
7.5, 日本, 杉谷庄吾 / 平尾隆之, 90分钟,1911, 平尾隆之, 动画,, 日语, tt12439248, 2021-06-04(日本) / 2021-06-15(上海国际电影节),酷爱电影的庞波小姐, 清水寻也 / 小原好美 / 大谷凜香 / 加隈亚衣 / 大塚明夫 / 木岛隆一 / 小山力也 / 坂卷学 / 小形满 / 宇垣秀成 / 高桥伸也 / 清水彩香 / 谷育子 / 永野善一 / 大林隆介 / 野水伊织 / 雪野五月 / 中田让治 / 杉山里穗 / 大庭铃 / 野崎亚纪子 / 菱川花菜 / 田中那实 / 沟部禾乐 / 饭田光 / 金田智纪 / 今给黎刚 / 桑元谦辅 / 川田祐 / 渡边哲平 / 松冈洋平
6.2, 美国, 朱埃尔·泰勒 / Tony Rettenmaier / Keenan Coogler / 特伦斯·南斯 / Jesse Gordon / Celeste Ballard / 蒂莫西·哈里斯 / 史蒂夫·鲁德尼克 / 赫舍尔·魏因格罗德 / 莱奥·本韦努蒂, 120分钟,11745, 马尔科姆·D·李, 喜剧 / 动画 / 运动,, 英语, tt3554046, 2021-07-16(美国),空中大灌篮：新传奇, 勒布朗·詹姆斯 / 赞达亚 / 吉姆·卡明斯 / 索尼夸·马丁-格林 / 唐·钱德尔 / 弗雷德·塔特西奥 / 特蕾丝·麦克尼尔 / 马丁·科勒巴 / 加布里埃尔·伊格莱西亚斯 / J. Michael Tatum / 豪莎·罗克莫雷 / 艾瑞克·鲍扎 / 鲍伯·伯根 / 杰夫·伯格曼 / 坎迪·米洛 / 克里斯·戴维斯 / 凯蒂·麦克凯布 / 斯凯勒·拜布尔 / 克里斯·保罗 / Peter Cornell / 克莱·汤普森 / 德雷蒙德·格林 / Hassan Said / Erin Flannery / 德里克‧吉尔伯特 / G·莱恩·希尔曼 / 卡桑德拉·斯塔尔
6.5, 美国, 扎克·奥尔维奇 / 丽恩·贾尼埃克 / 菲尔·格拉西亚底 / R·L·斯坦, 110分钟,9326, 丽恩·贾尼埃克, 悬疑 / 恐怖,, 英语, tt9701940, 2021-07-09(美国),恐惧街2, 萨迪·辛克 / 埃米莉·拉德 / 芮安·辛普金斯 / 麦凯布·斯莱 / 泰德·萨瑟兰 / 乔丹娜·斯皮罗 / 吉莉安·雅各布斯 / 基亚娜·马德拉 / 小本杰明·弗洛雷斯 / 马修·祖克 / 阿什利·祖克曼 / 奥利维亚·韦尔奇 / 基娅拉·奥利勒拉 / 乔迪恩·迪纳塔莱 / 伊登·坎贝尔 / 迈克·普罗沃斯 / 布兰登·斯平克 / 德鲁·谢伊德 / 艾米丽·布罗斯特 / 迈克尔·钱德勒 / 弗莱德·赫钦格 / 嘉娜·艾伦 / 托德·艾伦·德金 / Chase Ledgerwood / Marcelle LeBlanc / Jacqi Vene / Meghan Packer
7.2, 日本, 吉田惠辅, 107分钟,1379, 吉田惠辅, 剧情 / 动作, Blue, 日语, tt14611910, 2021-04-09(日本),蓝色, 柄本时生 / 东出昌大 / 木村文乃 / Daisuke Matsuki / 松浦慎一郎 / 松山研一 / 竹原皮斯托 / 吉永亚由里
7.0, 巴西 / 葡萄牙, Henrique Dos Santos / 阿莱·穆里蒂巴, 125分钟,1047, 阿莱·穆里蒂巴, 剧情 / 同性, Private Desert, 葡萄牙语, tt15132028, 2021-09-07(威尼斯电影节),私人荒漠, 安东尼奥·萨瓦 / Pedro Fasanaro / Luthero Almeida / 托马斯·阿基诺 / 莱拉·加林 / Sandro Guerra / Otavio Linhares / 泽兹塔·马托斯 / Cynthia Senek
8.2, 日本, 村井贞之 / 山田哲弥 / 弐瓶勉, 110分钟,897, 濑下宽之 / 吉平直弘, 科幻 / 动画,, 日语, tt12642574, 2021-05-14(日本),希德尼娅的骑士 编织爱的行星, 逢坂良太 / 洲崎绫 / 丰崎爱生 / 金元寿子 / 樱井孝宏 / 佐仓绫音 / 喜多村英梨 / 大原沙耶香 / 坪井智浩 / 子安武人 / 新井里美 / 田中敦子 / 本田贵子 / 鸟海浩辅 / 阪脩 / 佐藤利奈 / 能登麻美子 / 内田雄马 / 上村祐翔 / 水濑祈 / 冈咲美保
6.4, 韩国,, 108分钟,1063, 尹宰根, 动作 / 科幻, Fluid Renegades / Spiritwalker, 韩语, tt15108954, 2021-11-24(韩国),灵魂脱离者, 尹启相 / 朴勇宇 / 林智妍 / 刘承睦 / 朴智焕 / 李成旭 / 洪基俊 / 徐贤宇 / 李云山
6.0, 英国, 凡妮莎·布洛克 / 迈克尔·萨诺斯基, 92分钟,13393, 迈克尔·萨诺斯基, 剧情 / 惊悚, 猪杀令(台) / 寻猪之旅 / 疾速猪杀 / 救猪行动, 英语, tt11003218, 2021-07-16(美国),猪, 尼古拉斯·凯奇 / 亚历克斯·沃尔夫 / Cassandra Violet / Julia Bray / 以利亚·昂格瓦里 / Beth Harper / Brian Sutherland / 大卫·肖内西 / 格蕾琴·科比特 / Sean G. Tarjoto / 达里乌斯·皮尔斯 / Kevin Michael Moore / Tom Walton / Davis King / Nina Belforte / 戴维·奈尔 / 亚当·阿金 / 达娜·米利肯 / 达莱娜·扬 / 比尔·萨菲尔德 / 丹尼尔·瓦西奇
5.8, 韩国, 权吾胜, 103分钟,2832, 权吾胜, 悬疑 / 惊悚, Midnight, 韩语, tt14757872, 2021-06-30(韩国),午夜, 秦基周 / 魏嘏隽 / 朴勋 / 吉海妍 / 金惠奫
5.7, 美国, 杰森·卡维尔, 88分钟,4219, S.K.戴尔, 惊悚 / 恐怖, 長相屍手(港), 英语, tt11804152, 2021-07-02(美国),至死不渝, 梅根·福克斯 / 欧文·马肯 / 卡兰·马尔韦 / 杰克·罗思 / 阿梅尔·艾米恩 / Stefanie Rozhko / Julian Balahurov / Lili Rich / Teodora Djuric
6.6, 韩国, 郑佳映, 95分钟,1650, 郑佳映, 爱情," 配对游戏(台) / 宇利，子英 / 陷入爱情的罗曼史 / 우리, 자영 / Nothing Serious", 韩语, tt16303830, 2021-11-24(韩国),恋爱缺席的罗曼史, 孙锡久 / 全钟瑞 / 孔敏晶 / 金光奎 / 裴侑蓝 / 金瑟祺 / 金在华
6.4, 美国, 乔纳森·汉斯雷, 109分钟,11401, 乔纳森·汉斯雷, 剧情 / 动作 / 惊悚 / 冒险, 极地冰劫(港) / 疾冻救援(台) / Red Ice, 英语, tt3758814, 2021-06-25(美国),冰路营救, 连姆·尼森 / 马库斯·托马斯 / 劳伦斯·菲什伯恩 / 安伯·明迪桑德 / 本杰明·沃克 / 霍特·麦克卡兰尼 / 马丁·桑斯梅耶 / 马特·麦考伊 / 马特·塞林格 / 查德·布鲁斯 / 亚当·哈蒂格 / 布拉德利·索茨基 / 马歇尔·威廉斯 / 加布里埃尔·丹尼尔斯 / 劳伦·科克伦 / 阿尔·科利 / 捷克琳·洛温 / 艾丽西亚·约翰斯顿 / 艾伦·默克 / 达西·菲尔 / 洛丽·帕帕佐普洛斯 / Arne MacPherson / Paul Essiembre
6.7, 美国, 威廉·莫纳汉 / J.R. Moehringer, 104分钟,1541, 乔治·克鲁尼, 剧情,, 英语, tt3108894, 2021-10-10(伦敦电影节) / 2021-12-17(美国) / 2022-01-07(美国网络),温柔酒吧, 本·阿弗莱克 / 莉莉·拉贝 / 克里斯托弗·洛伊德 / 泰伊·谢里丹 / 马克斯·凯塞拉 / 朗·里维斯顿 / 马克斯·马蒂尼 / 金伯利·豪威 / 莱齐·费利兹 / 阿纳斯塔西亚·齐卡那瓦 / Quincy Tyler Bernstine / 桑德拉·詹姆斯 / Briana Middleton / 香农·克里斯 / Kate Avallone / Ivan Leung / 戴维·普里多摩尔
6.0, 美国, 詹姆斯·德莫纳克, 103分钟,13669, 埃弗拉多·瓦莱里奥·古特, 科幻 / 惊悚 / 犯罪, 国定杀戮日：无限狂屠(港) / 无限杀戮日(台) / 人类清除计划完结篇 / 人类清除计划：自由永恒, 英语, tt10327252, 2021-07-02(美国),人类清除计划5, 安娜·德拉·雷古拉 / 特诺切·韦尔塔 / 乔什·卢卡斯 / 卡西迪·弗里曼 / 莱文·兰宾 / 亚历杭德罗·埃达 / 威尔·帕顿 / 格雷戈里·萨拉戈萨 / 萨米·罗蒂比 / 威尔·布里顿 / 加里·诺希利 / Joe Williams / Dan Mast / Kacey Montoya / Joshua Dov / 拉桑德拉·吉布森 / 霍普·劳伦 / 科达·贝泽尔 / 肖·琼斯 / 乔治·杜威 / 维罗尼卡·法尔孔 / 马克·克雷尼克
5.3, 中国大陆, 吴晓宇 / 王云飞, 95分钟,19593, 王云飞, 动作 / 动画 / 奇幻, 西游记之人参果 / Monkey King Reborn, 汉语普通话, tt14391088, 2021-04-02(中国大陆) / 2021-08-07(中国大陆重映),西游记之再世妖王, 边江 / 张磊 / 蔡海婷 / 苏尚卿 / 张赫 / 林强 / 刘思岑 / 王晨光 / 宝木中阳 / 章斌 / 常进 / 图特哈蒙 / 张遥函 / 白雪岑 / 邱秋 / 常文涛 / 李嘉祥
5.5, 日本, 吉川菜美 / 中村珍, 142分钟,5991, 广木隆一, 剧情 / 爱情 / 同性 / 犯罪, 她 / Ride or Die, 日语, tt14164234, 2021-04-15(日本网络),彼女, 水原希子 / 佐藤穗奈美 / 新纳慎也 / 田中俊介 / 乌丸节子 / 南沙良 / 铃木杏 / 田中哲司 / 真木阳子
6.0, 爱尔兰 / 英国, 娜塔莉·比安切里, 98分钟,330, 娜塔莉·比安切里, 剧情 / 悬疑 / 惊悚, 野狼, 英语, tt10698174, 2021-09-17(多伦多电影节) / 2021-12-03(美国),狼, 乔治·麦凯 / 莉莉-罗丝·德普 / 帕迪·康斯戴恩 / 马丁·麦凯恩 / 泰瑞·诺塔里 / 费昂·奥谢 / 艾琳·沃尔什 / 洛拉·佩蒂克鲁 / 艾米·麦肯 / Senan Jennings / Helen Behan / John Wolfe / Darragh Shannon / Colleen Keogh / Karise Yansen
